Organisaation nimi,Organisaation tyyppi,Kustantaja/Välittäjä,Vuosi,Hinta,Aineisto,Aineistotyyppi,Hankintatapa
Åbo Akademi,Yliopisto,Emerald Group Publishing,2012,4262.0,Emerald lehtipaketti,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Emerald Group Publishing,2013,4264.0,Emerald lehtipaketti,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Emerald Group Publishing,2014,4565.0,Emerald lehtipaketti,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Emerald Group Publishing,2015,4738.0,Emerald lehtipaketti,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Emerald Group Publishing,2016,4833.0,Emerald lehtipaketti,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Emerald Group Publishing,2017,4915.0,Emerald lehtipaketti,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2010,1448.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2011,1586.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2012,1620.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2013,1660.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2014,1772.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2015,1822.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2016,2015.0,Encyclopedia Britannica,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Encyclopedia Britannica,2017,1973.0,Encyclopedia Britannica,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2011,342.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2012,336.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2013,336.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2014,405.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2015,450.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2016,464.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Directorate for the Quality of Medicines (EDQM),2017,480.0,European Pharmacopoeia Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,European Mathematical Society,2016,485.0,Mathematics education database,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,FAR Akademi,2013,3671.0,FAR Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,FAR Akademi,2014,3530.0,FAR Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,FAR Akademi,2015,3314.0,FAR Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,FAR Akademi,2016,3340.0,FAR,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,FAR Akademi,2017,3238.0,FAR Online,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,Helsingin yliopisto,2010,2079.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2011,2079.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2012,2079.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2013,2160.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2014,2160.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2015,2268.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2016,2268.0,Medic,Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Helsingin yliopisto,2017,2528.0,Medic,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2011,3000.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2012,3000.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2013,3300.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2014,3300.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2015,3500.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2016,3500.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Innventia,2017,3700.0,Paperbase,Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2010,11791.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2011,18021.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2012,20366.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2013,20747.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2014,14551.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2015,20097.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2016,19442.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Institute of Electrical and Electronics Engineers (IEEE),2017,30618.0,IEEE/IET Electronic Library (IEL),Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Integrum,2010,3200.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2011,3200.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2012,3328.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2013,3461.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2014,3513.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2015,3566.0,Integrum Profi,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2016,3566.0,Integrum,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Integrum,2017,3566.0,Integrum,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,John Benjamins,2014,340.0,Handbook of Pragmatics,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,John Benjamins,2015,340.0,Handbook of Pragmatics,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,John Benjamins,2016,365.0,Handbook of pragmatics,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,John Benjamins,2017,422.0,Handbook of pragmatics,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,JSTOR,2010,3006.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2011,2703.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2012,3119.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2013,3837.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2014,3019.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2015,3946.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2016,3749.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,JSTOR,2017,3507.0,Arts and Sciences I; Business Collection,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Kansalliskirjasto,2010,2966.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2011,3062.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2012,3337.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2013,3199.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2014,3376.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2015,3473.0,Elektra,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kansalliskirjasto,2016,3554.0,Elektra; Peri+,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Karnov Group Sweden AB,2017,6461.0,Karnov Juridik,Muu elektroninen palvelu,Oma sopimus
Åbo Akademi,Yliopisto,Kauppalehti,2010,4143.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2011,4338.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2012,4555.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2013,4555.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2014,4737.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2015,4737.0,Kauppalehti Online,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Kauppalehti,2017,4926.0,Kauppalehti Online,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Kielikone,2010,2561.0,MOTSanasto,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Kielikone,2011,2561.0,MOTSanasto,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Kielikone,2012,6228.0,MOT Ylläpito; MOTSanasto,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Kielikone,2013,2561.0,MOT Ylläpito; MOTSanasto,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Kielikone,2014,3510.0,MOT WSOY fi-sv-fi; MOT Ylläpito; MOTSanasto,Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Kielikone,2015,3506.0,MOT WSOY fi-sv-fi; MOT Ylläpito; MOTSanasto,Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Kielikone,2016,3506.0,MOT Ylläpito; MOT suomi-ruotsi-suomi,Muu elektroninen palvelu; Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Kielikone,2017,3153.0,MOT Mobile; MOT WSOY suomi-ruotsi-suomi,Muu elektroninen palvelu; Sanakirja,Oma sopimus
Åbo Akademi,Yliopisto,LM Tietopalvelut,2010,4585.0,HighWire,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,LM Tietopalvelut,2011,4531.0,HighWire,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,LM Tietopalvelut,2012,4802.0,HighWire,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Mid Sweden University,2010,791.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Mid Sweden University,2011,921.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Mid Sweden University,2012,952.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Mid Sweden University,2013,971.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Mid Sweden University,2014,810.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Mid Sweden University,2015,810.0,Nordic pulp & paper,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Nationalencyklopedin,2010,2076.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2011,2513.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2012,2502.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2013,2591.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2014,2526.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2015,2352.0,Nationalencyklopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2016,2822.0,Nationalencyclopedin,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Nationalencyklopedin,2017,2454.0,Nationalencyclopedin,Hakuteos,Oma sopimus
Åbo Akademi,Yliopisto,Nature Publishing Group,2010,16043.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2011,16685.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2012,17688.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2013,18750.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2014,19874.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2015,21066.0,Nature Journal; Nature Methods; Nature Research,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2016,22330.0,Nature Journal; Nature Research; Nature Reviews,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Nature Publishing Group,2017,23447.0,Nature Journal; Nature Research; Nature Reviews,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,OECD,2010,10047.0,OECD iLibrary,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,OECD,2011,10260.0,OECD iLibrary,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,OECD,2012,10517.0,OECD iLibrary,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Ovid,2016,8485.0,PsycArticles; PsycInfo,Kokotekstiaineisto; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,Ovid,2017,8815.0,PsycArticles; PsycInfo,Kokotekstiaineisto; Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2010,589.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2011,590.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2012,631.0,Oxford English Dictionary,Sanakirja,FinELib-konsortio
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2013,3124.0,Grove Music Online; Oxford DNB; Oxford English Dictionary,Hakuteos; Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2014,3207.0,Grove Music Online; Oxford DNB; Oxford English Dictionary,Hakuteos; Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2015,3597.0,Grove Music Online; Oxford DNB; Oxford English Dictionary,Hakuteos; Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2016,3459.0,Grove Music; Oxford Dictionary of National Biography (DNB); Oxford English Dictionary,Hakuteos; Sanakirja,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,Oxford University Press (OUP),2017,3392.0,Grove Music; Oxford Dictionary of National Biography (DNB); Oxford English Dictionary,Hakuteos; Sanakirja,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2010,1435.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2011,1552.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2012,1595.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2013,1707.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2014,1729.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Palgrave Macmillan,2015,1867.0,New Palgrave Dictionary of Economics; Scientific American,Hakuteos; Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,PressReader,2014,3308.0,PressReader,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,PressReader,2015,3440.0,PressReader,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,PressReader,2016,3681.0,PressReader,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,PressReader,2017,2835.0,PressReader,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,ProQuest,2010,22700.0,CSA Complete Collection; Ebrary Academic Complete; Econlit; PsycArticles; PsycInfo; Refworks,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2011,24397.0,CSA Complete Collection; Ebrary Academic Complete; PsycArticles; PsychInfo; Refworks,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2012,29285.0,CSA Complete Collection; Ebrary Academic Complete; PsycArticles; PsychInfo; Refworks; Ulrichsweb,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2013,18694.0,Ebrary Academic Complete; PsycArticles; PsychInfo; Refworks; Ulrichsweb,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2014,19152.0,Ebrary Academic Complete; PsycArticles; PsychInfo; Refworks; Ulrichsweb,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2015,19060.0,Ebrary Academic Complete; PsycArticles; PsychInfo; Refworks; Ulrichsweb,E-kirjapaketti; Kokotekstiaineisto; Muu; Viitetietokanta,FinELib-konsortio
Åbo Akademi,Yliopisto,ProQuest,2016,13936.0,Ebrary; Luthers Werke; MLA International Bibliography; RefWorks; Ulrichsweb,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,ProQuest,2017,15232.0,Ebook Central; Luthers Werke; MLA International Bibliography; RefWorks; Ulrichsweb,E-kirjapaketti; Muu elektroninen palvelu; Viitetietokanta,Oma sopimus
Åbo Akademi,Yliopisto,Retriever,2010,1400.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2011,1000.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2012,1000.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2013,1200.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2014,1200.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2015,1236.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2016,1236.0,Mediearkivet,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,Retriever,2017,1980.0,Mediearkivet,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,SAGE Publications,2010,57547.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2011,56328.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2012,47643.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2013,47203.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2014,51322.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2015,48928.0,SAGE Premier,Kokotekstiaineisto,FinELib-konsortio
Åbo Akademi,Yliopisto,SAGE Publications,2016,47042.0,Journal backfiles; SAGE Premier,Kokotekstiaineisto,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,SAGE Publications,2017,34059.0,Journal backfiles; SAGE Premier,Kokotekstiaineisto,Oma sopimus
Åbo Akademi,Yliopisto,Sanoma,2013,4988.0,Juridiikkaonline; Yritysonline,Hakuteos,FinELib-konsortio
Åbo Akademi,Yliopisto,Sanoma,2014,8017.0,Juridiikkaonline; Suomen laki; Yritysonline,E-kirjapaketti; Hakuteos,FinELib-konsortio; Oma sopimus
Åbo Akademi,Yliopisto,SPARC,2010,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2011,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2012,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2013,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2014,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2015,600.0,SPARC Europe,Muu elektroninen palvelu,FinELib-konsortio
Åbo Akademi,Yliopisto,SPARC,2017,600.0,SPARC,Muu elektroninen palvelu,Oma sopimus
Åbo Akademi,Yliopisto,Springer,2010,52839.0,Lecture Notes in Computer Science; SpringerLINK,E-kirjapaketti; Kokotekstiaineisto,FinELib-konsortio
